id,wbId,name,original_en_word_count,improved_en_word_count,improvement_pct,status,error_reason
165573,WB66320,Jim Beam 200th Anniversary Limited Edition 1795-1995 Commemorative Decanter,97,110,13.4,success,
165579,WB114262,Kilchoman 2011 Bourbon Matured Single Cask Nr.274/2011,120,119,-0.8,success,
165583,WB166902,Springbank 26 Years Old 1993 Virtual Open Day 2020,112,119,6.2,success,
165591,WB232617,Kavalan Solist Port Cask Nr.O130826025A,105,109,3.8,success,
165600,WB133695,Kilchoman 2012 Madeira Finish Single Cask Nr.183/2012,87,109,25.3,success,
165601,WB225893,Caol Ila 6 Year Old Cosmic Casks 01 - Smoketopia,106,114,7.5,success,
165613,WB11045,Springbank 30 Years Old Millennium Bottling Limited Edition,120,116,-3.3,success,
165624,WB165362,Springbank 27 Years Old 1992 Private Bottling Cask Nr.273,88,109,23.9,success,
165632,WB1799,Springbank 28 Years Old 1967,109,114,4.6,success,
165633,WB125201,"Daftmill 2006 Winter Batch Release Nr.074 - 076, 078 + 079/2006",98,110,12.2,success,
165640,WB217345,Glenallachie 4 Years Old Future Edition,110,115,4.5,success,
165645,WB78095,Redbreast 15 Years Old Irish Whiskey (2000s Bottling),112,115,2.7,success,
165649,WB116915,Caol Ila 15 Years Old Unpeated Style - Diageo Special Releases 2018  ,109,116,6.4,success,
165652,WB232399,Springbank 30 Years Old Limited Release,106,112,5.7,success,
165655,WB24413,Laphroaig 1967 Samaroli R. W. Duthie & Co. ,119,117,-1.7,success,
165657,WB59419,Chichibu 2010 Ichiro's Malt - Modern Malt Whisky Market Cask Nr.2622 4 Years Old,102,118,15.7,success,
165664,WB191508,Balvenie 21 Years Old Portwood,129,112,-13.2,success,
165697,WB191939,Kilchoman 8 Years Old 2013 8 Year Old Pedro Ximenez Finish Cask Nr.342/2013,113,116,2.7,success,
165700,WB90040,Redbreast 1999 All Sherry - Single Cask Nr.30088 17 Years Old,113,120,6.2,success,
165702,WB51854,Springbank 13 Years Old 2000 Private Bottling,101,123,21.8,success,
165705,WB4036,Springbank 29 Years Old 1965 White Label Big Golden S,129,129,0.0,success,
165708,WB121538,Glenallachie 28 Years Old 1989 Single Cask For Uk - Batch 1 Cask Nr.101040,103,125,21.4,success,
165709,WB760,Springbank 28 Years Old 1974 Private Bottling Cask Nr.1777,110,129,17.3,success,
165711,WB14330,Springbank 29 Years Old 1962 White Label Big Golden S,117,124,6.0,success,
165721,WB209577,Kilchoman 7 Years Old 2014 Uniquely Islay Series - An T-Earrach 2022 Cask Nr.302/2014,99,131,32.3,success,
165723,WB158864,Kilchoman Am Brach,106,124,17.0,success,
165724,WB197896,Kavalan Solist Vinho Barrique Cask Nr.W151217042A,121,118,-2.5,success,
165729,WB175441,Glenallachie 30 Years Old 1990 Cask Nr.6517,96,124,29.2,success,
165734,WB186915,Kavalan Solist Oloroso Sherry Cask Nr.S090102016,97,104,7.2,success,
165737,WB219214,Kilchoman Casado,90,110,22.2,success,
165738,WB140016,Kilchoman Belgium Small Batch Release No. 1,101,108,6.9,success,
165746,WB222470,Kilchoman 7 Years Old 2015 Single Cask For Sweden Volume 5 Nr.698/2015,113,106,-6.2,success,
165747,WB181497,Kilchoman Belgium Small Batch Release No. 2,114,117,2.6,success,
165754,WB51043,Ichiros Malt Grain Premium Ichiro's Malt & Grain Premium,102,120,17.6,success,
165755,WB134141,Springbank 21 Years Old 1997 Private Selection Cask Nr.294,117,135,15.4,success,
165759,WB157682,Kilchoman Comraich Batch No. 3 Cask Nr.275/2010,117,124,6.0,success,
165760,WB160396,Kilchoman Finland Small Batch Release No. 2,114,112,-1.8,success,
165764,WB135611,Glenallachie 13 Years Old 2006 Ralfy.Com 10Th Anniversary Cask Nr.866,113,138,22.1,success,
165786,WB191162,Kilchoman Poland Small Batch Release,114,99,-13.2,success,
165788,WB221955,Kilchoman Poland Small Batch No. 2,113,107,-5.3,success,
165801,WB136408,Glenallachie 10 Years Old 2008 Single Cask Cask Nr.575,100,105,5.0,success,
165802,WB240191,Old Pulteney 11 Years Old 2012 Single Cask Nr.607,101,109,7.9,success,
165812,WB79580,Hakushu 18 Years Old Limited Edition,117,112,-4.3,success,
165834,WB1246,Ben Nevis 32 Years Old 1972 Fort William Limited Cask Nr.616,94,115,22.3,success,
165836,WB231073,Chichibu 2010 Sample Bottle Cask Nr.2638,112,111,-0.9,success,
165838,WB242053,Islay Blended Malt Whisky Beach Bonfire Limited Edition,108,119,10.2,success,
165846,WB1359,Springbank 14 Years Old 1989 Wood Expressions,96,110,14.6,success,
165847,WB231030,Glenrothes 23 Years Old 1995 Single Cask Nr.10460,105,115,9.5,success,
165855,WB72848,BenRiach 7 Years Old 2005 Single Cask Bottling Cask Nr.2513,110,101,-8.2,success,
165856,WB20992,BenRiach 41 Years Old 1968 From Speyside To Kobe Cask Nr.2709,127,104,-18.1,success,
165890,WB146378,Balvenie 12 Years Old Single Barrel Nr.2106,131,109,-16.8,success,
165909,WB139090,Balvenie 12 Years Old Single Barrel Nr.314,105,99,-5.7,success,
165936,WB125104,Balvenie 12 Years Old Single Barrel Nr.6566,129,106,-17.8,success,
165960,WB34434,Springbank 14 Years Old 1998 Society Bottling,104,104,0.0,success,
165964,WB55148,Springbank 14 Years Old 1999 Society Bottling Local Barley,99,111,12.1,success,
165975,WB99739,Springbank 14 Years Old Bourbon Wood,115,105,-8.7,success,
165992,WB18204,Springbank 14 Years Old Jazz Edition,91,102,12.1,success,
165996,WB97033,Balvenie 12 Years Old Single Barrel Nr.5873,119,111,-6.7,success,
166021,WB107537,Balvenie 12 Years Old Single Barrel Nr.1402,96,98,2.1,success,
166056,WB112812,Springbank 21 Years Old Open Day 2018,102,106,3.9,success,
166058,WB11046,Springbank 35 Years Old Millennium Bottling Limited Edition,117,108,-7.7,success,
166063,WB195248,Glenfiddich 20 Years Old Mr. Porter,129,99,-23.3,success,
166080,WB137620,Balvenie 15 Years Old Single Barrel - Sherry Cask Nr.11322,109,101,-7.3,success,
166103,WB230465,Springbank 5 Years Old 2017 Society Bottling 2023,131,116,-11.5,success,
166118,WB113637,Balvenie 15 Years Old Single Barrel - Sherry Cask Nr.11727,119,108,-9.2,success,
166120,WB123257,Balvenie 15 Years Old Single Barrel - Sherry Cask Nr.9736,90,110,22.2,success,
166136,WB106601,Macallan Classic Cut Limited 2017 Edition,111,112,0.9,success,
166151,WB81939,Springbank 8 Years Old 2007 Society Bottling,91,105,15.4,success,
166168,WB5598,Glenfarclas 34 Years Old 1968 Cask Nr.686 + 687,101,111,9.9,success,
166245,WB155103,Balvenie 15 Years Old Single Barrel - Sherry Cask Nr.2044,122,111,-9.0,success,
166278,WB136236,Balvenie 15 Years Old Single Barrel - Sherry Cask Nr.9712,112,113,0.9,success,
166339,WB178827,Balvenie 15 Years Old Single Barrel - Sherry Cask Nr.9732,111,108,-2.7,success,
166365,WB208371,Balvenie 15 Years Old Single Barrel - Sherry Cask Nr.11228,103,108,4.9,success,
166386,WB204065,Balvenie 15 Years Old Single Barrel - Sherry Cask Nr.11197,117,110,-6.0,success,
166398,WB44999,Glenfarclas 35 Years Old 1977 Cask Nr.6514,96,97,1.0,success,
166401,WB7525,Springbank 9 Years Old 1999 Small Casks,77,105,36.4,success,
166402,WB219584,Glenfarclas 42 Years Old 1977 Cask Nr.7027,111,108,-2.7,success,
166434,WB6270,Glenfarclas 21 Years Old 1978 Edition Ndeg5,122,109,-10.7,success,
166449,WB5272,Glenfarclas 22 Years Old 1978 Edition Ndeg7,113,105,-7.1,success,
166450,WB161394,Springbank 16 Years Old 2000,122,103,-15.6,success,
166451,WB14375,Springbank Private Bottling Hms Campbeltown,113,106,-6.2,success,
166457,WB28673,Springbank 16 Years Old Cask Strength,89,108,21.3,success,
166479,WB145124,Springbank 1993 Private Bottling Cask Nr.591,110,112,1.8,success,
166482,WB88712,Highland Park 15 Years Old Fire Edition,97,105,8.2,success,
166487,WB45004,Glenfarclas 28 Years Old 1984 Cask Nr.6031,128,107,-16.4,success,
166520,WB32231,Balvenie 40 Years Old Batch 4,131,109,-16.8,success,
166531,WB202880,Bimber Single Malt London Whisky Southport Winter Whisky Festival 2022 Cask Nr.241/1,113,105,-7.1,success,
166537,WB104337,Bowmore 1966 Cask Nr.5675,102,106,3.9,success,
166541,WB55166,Bowmore 1984 Vintage Warehouse No. 1 Vaults,110,109,-0.9,success,
166547,WB123879,Bowmore 1998 Hand-Filled At The Distillery Cask Nr.58,113,110,-2.7,success,
166548,WB42238,Bowmore 1997 Hand-Filled At The Distillery Cask Nr.23,115,108,-6.1,success,
166553,WB68560,Bowmore 2002 Feis Ile Cask Nr.2214,98,112,14.3,success,
166582,WB116335,Springbank 24 Years Old 1993 Private Bottling Cask Nr.409,103,108,4.9,success,
166590,WB107622,Glendronach 28 Years Old 1989 Single Cask - Batch 16 Nr.5476,125,104,-16.8,success,
166593,WB71928,Aberlour A'bunadh Batch 52,112,107,-4.5,success,
166597,WB1172,Glenfarclas 21 Years Old 1980 Cask Nr.11047,105,110,4.8,success,
166599,WB128637,Highland Park 14 Years Old 2003 Single Cask Series Nr.6159,120,116,-3.3,success,
166606,WB172472,Two Stacks Smoke & Mirrors Peated Stout Cask Single Malt,98,117,19.4,success,
166610,WB149425,Redbreast 27 Years Old Batch B1/19,93,106,14.0,success,
166616,WB137920,Highland Park 25 Years Old Spring 2019 Release,90,105,16.7,success,
166617,WB91053,Lagavulin 1991 200Th Anniversary Single Cask,105,109,3.8,success,
166618,WB14395,Springbank 32 Years Old 1966 Local Barley Cask Nr.1966 500,108,107,-0.9,success,
166620,WB140179,Lagavulin Distillery Exclusive Bottling Islay Single Malt Scotch Whisky,120,104,-13.3,success,
166622,WB167902,Tomintoul Cigar Malt ,96,106,10.4,success,
166624,WB27693,Springbank Cv,99,107,8.1,success,
166625,WB31701,Glenfarclas 20 Years Old 1989 Cask Nr.11817,99,113,14.1,success,
166632,WB95918,Glenfiddich 13 Years Old 2003 Spirit Of Speyside Whisky Festival Cask Nr.33643,92,115,25.0,success,
166633,WB192588,Hakushu Spanish Oak 2021 Edition,87,108,24.1,success,
166637,WB128782,Glengoyne 2008 Whiskyfreunde Essenheim Cask Nr.1250 10 Years Old,95,117,23.2,success,
166645,WB128613,Glenfarclas 1989 Edition N23,111,118,6.3,success,
166649,WB69871,Springbank 29 Years Old 1965 Unique Distillery Edition Cask Nr.1298,98,120,22.4,success,
166665,WB82409,Jameson The Blenders Dog The Whiskey Makers Series,90,119,32.2,success,
166667,WB1724,BenRiach 34 Years Old 1970 Single Cask Bottling - Batch 1 Cask Nr.4005,134,124,-7.5,success,
166671,WB85904,BenRiach 17 Years Old Pedro Ximnez Finish Wood Finish Series,119,112,-5.9,success,
166691,WB161003,Kavalan Solist Vinho Barrique Cask Nr.W130116010A,112,108,-3.6,success,
166693,WB71922,Yamazaki 25 Years Old Pure Malt Whisky,113,113,0.0,success,
166707,WB140624,Aberlour A'bunadh Batch 64,119,107,-10.1,success,
166712,WB1046,"Glenfarclas 1990 Cask Nr.9247, 48, 49, 50",106,109,2.8,success,
166714,WB11142,Springbank 36 Years Old 1965 Local Barley Cask Nr.1965/9,87,108,24.1,success,
166715,WB3754,Springbank 25 Years Old Millennium Bottling Limited Edition,110,111,0.9,success,
166718,WB205471,Kavalan Solist Sherry Cask Nr.S151231037A,129,109,-15.5,success,
166727,WB74858,"Glenfarclas 23 Years Old 1991 Cask Nr.10276 - 77, 10283, 10285",122,119,-2.5,success,
166742,WB14320,Springbank 34 Years Old 1966 Private Bottling Juul'S 75,89,111,24.7,success,
166747,WB96694,"Glenfarclas 1991 Cask Nr.10859, 10861, 10955 - 56",120,124,3.3,success,
166764,WB1357,Springbank 35 Years Old 1968 Private Bottling Cask Nr.484,120,125,4.2,success,
166768,WB192248,Redbreast Px Edition The Iberian Series,98,135,37.8,success,
166769,WB128292,Highland Park 16 Years Old Twisted Tattoo,123,138,12.2,success,
166770,WB192597,Glenallachie 11 Years Old Pedro Ximenez Sherry Wood Finish,121,129,6.6,success,
166784,WB191076,Glenmorangie 18 Years Old Azuma Makoto Limited Edition,100,121,21.0,success,
166789,WB226051,Kavalan Solist Sherry Cask Nr.S140722023A,89,112,25.8,success,
166792,WB117032,Glenfarclas 1996 Cask Nr.1499,95,111,16.8,success,
166796,WB202210,Yamazaki Spanish Oak 2022 Edition,102,104,2.0,success,
166797,WB56463,Glenfarclas Springs,91,111,22.0,success,
166805,WB216051,Macallan The Distillery The Home Collection,99,108,9.1,success,
166806,WB218643,Octomore 5 Years Old Edition 13.2 137.3 PPM The Impossible Equation,103,115,11.7,success,
166807,WB218818,Arran 12 Years Old 2009 Private Cask Nr.2009/866,124,114,-8.1,success,
166808,WB176604,Glenallachie 30 Years Old Batch 1,109,115,5.5,success,
166809,WB3338,Springbank 8 Years Old 1995 Society Bottling,98,109,11.2,success,
166819,WB67651,Glenfarclas 1998 Cask Nr.7636,122,113,-7.4,success,
166824,WB1056,Aberlour A'bunadh Batch 12,97,108,11.3,success,
166828,WB142161,Aberfeldy 15 Years Old Limited Edition Batch 2919,100,109,9.0,success,
166831,WB231770,Ben Nevis 38 Years Old 1975 Cask Nr.941,126,117,-7.1,success,
166832,WB56312,Kavalan Solist Sherry Cask Nr.S060821008,88,104,18.2,success,
166842,WB45101,Kilchoman 4 Years Old Coull Point,106,101,-4.7,success,
166848,WB100319,BenRiach 10 Years Old 2007 Cask Bottling Cask Nr.101,107,97,-9.3,success,
166849,WB230706,Kavalan Selection Port Cask Nr.O100929029A,103,100,-2.9,success,
166873,WB135083,Blantons Single Barrel Special Reserve Cask Nr.1197,113,97,-14.2,success,
166877,WB27456,Glenfarclas 9 Years Old 2002 Cask Nr.2655 + 2658,94,101,7.4,success,
166878,WB8340,BenRiach 12 Years Old Matured In Sherry Wood,109,121,11.0,success,
166881,WB106222,Arran 8 Years Old Amarone Wine Cask 2007 Limited Edition,110,130,18.2,success,
166890,WB85562,Arran Fino Sherry Distillery Exclusive Small Batch Edition No. 2,119,126,5.9,success,
166892,WB114296,Arran 20 Years Old Brodick Bay The Explorers Series - Volume 1,99,133,34.3,success,
166893,WB180542,Springbank 8 Years Old Online Tasting Week 2021,99,123,24.2,success,
166894,WB184984,Springbank 8 Years Old 2012 Society Bottling,90,116,28.9,success,
166901,WB88520,BenRiach 15 Years Old Dark Rum Wood Finish Series,114,124,8.8,success,
166906,WB128981,Arran 21 Years Old Lochranza Castle The Explorers Series - Volume 2,109,132,21.1,success,
166913,WB105518,Kavalan Solist Port Cask Nr.O090624029A,93,114,22.6,success,
166915,WB130281,Glenfarclas 2003 Cask Nr.89,83,114,37.3,success,
166917,WB22192,BenRiach 32 Years Old 1978 Single Cask Bottling Cask Nr.7037,113,114,0.9,success,
166922,WB195250,Kavalan Solist Oloroso Sherry Cask Nr.S150820064A,112,115,2.7,success,
166927,WB100881,Glenfarclas 12 Years Old 2004 Cask Nr.1909,112,115,2.7,success,
166930,WB177379,Machrie Moor Cask Strength Fourth Edition The Peated Arran Malt,96,122,27.1,success,
166940,WB163359,Arran Malt Music Festival 2020 The Arran Harmony Edition Volume 3,112,121,8.0,success,
166950,WB159548,Kavalan Solist Ex-Bourbon Cask Nr.B101214050A,75,95,26.7,success,
166952,WB96802,Springbank 15 Years Old 2001 Open Day 2017,107,102,-4.7,success,
166956,WB20026,Ben Nevis 26 Years Old 1975 Fort William Limited Cask Nr.945,99,107,8.1,success,
166958,WB230549,Wild Turkey Master's Keep Unforgotten,72,100,38.9,success,
166965,WB86161,Kavalan Solist Vinho Barrique Cask Nr.W120302028A,108,103,-4.6,success,
166974,WB25449,BenRiach 22 Years Old 1989 Single Cask Bottling - Batch 8 Cask Nr.4813,103,110,6.8,success,
166983,WB1726,BenRiach 33 Years Old 1972 Single Cask Bottling - Batch 2 Cask Nr.4043,91,117,28.6,success,
166993,WB178789,BenRiach 12 Years Old 2007 Cask Bottling Cask Nr.3787,102,107,4.9,success,
167018,WB190031,Glenfarclas 10 Years Old 2010 Cask Nr.1503,93,111,19.4,success,
167022,WB119173,Bunnahabhain 2005 Distillery Exclusive Limited,97,108,11.3,success,
167048,WB121602,Springbank 17 Years Old 2001 Private Bottling Cask Nr.123,115,111,-3.5,success,
167050,WB89211,BenRiach 10 Years Old 2005 An Rioghachd Na H-Alba Cask Nr.6708,99,111,12.1,success,
167051,WB223590,Blantons Straight From The Barrel Nr.1802,114,114,0.0,success,
167067,WB138622,"Springbank The Tasting Room 2,5 X Distilled Pbs",93,111,19.4,success,
167068,WB226424,Kavalan Selection Oloroso Sherry Cask Nr.S170515015D,107,107,0.0,success,
167071,WB182257,BenRiach 10 Years Old 2010 Cask Edition Cask Nr.2739,105,123,17.1,success,
167073,WB232520,BenRiach 11 Years Old 2009 Cask Bottling Cask Nr.1643,111,116,4.5,success,
167075,WB216332,Glenfiddich 15 Years Old Perpetual Vat 03,100,110,10.0,success,
167082,WB2665,Glengoyne 1994 Muscatel Finish Single Cask Nr.90161 11 Years Old,91,120,31.9,success,
167084,WB62,Ardbeg 30 Year Old Very Old ,89,120,34.8,success,
167088,WB15893,Glenfiddich 1975 Private Vintage For Willow Park Wines & Spirit Cask Nr.84,127,105,-17.3,success,
167094,WB22231,Glenfiddich 19 Years Old Age Of Discovery - Madeira,107,94,-12.1,success,
167097,WB50613,Glenmorangie Companta Private Edition,112,101,-9.8,success,
167100,WB261545,Slyrs 18 Years Old The Second Limited Edition,111,102,-8.1,success,
167101,WB54667,Glenfiddich 21 Years Old Cerons Red Wine Spirit Of Speyside Whisky Festival Cask Nr.13/3239,99,110,11.1,success,
167102,WB124030,Kavalan Solist Peaty Cask Nr.R100106032A,94,110,17.0,success,
167104,WB136413,Bunnahabhain 11 Years Old 2007 Port Limited Release,115,109,-5.2,success,
167107,WB217788,Kavalan Solist Oloroso Sherry Cask Nr.S170425045D,105,110,4.8,success,
167108,WB34659,BenRiach 22 Years Old 1990 Single Cask Bottling - Batch 9 Cask Nr.2596,87,120,37.9,success,
167123,WB236349,Deanston 8 Years Old Distillery Exclusive,96,109,13.5,success,
167131,WB46381,Yamazaki 1994 The Owner'S Cask Nr.4R70050,119,110,-7.6,success,
167134,WB117978,Glenrothes 13 Years Old Halloween Edition 2018,122,112,-8.2,success,
167137,WB100276,Glenrothes 24 Years Old 1992 Ridge The Wine Merchant'S Collection Cask Nr.10,126,112,-11.1,success,
167151,WB67485,Blantons Straight From The Barrel Nr.440,112,109,-2.7,success,
167156,WB115538,Kavalan Solist Port Cask Nr.O100929035A,92,114,23.9,success,
167167,WB56728,Jack Daniel's Single Barrel Select Cask Nr.13 - 5015,110,134,21.8,success,
167170,WB56996,BenRiach 18 Years Old 1996 Single Cask Bottling - Batch 11 Cask Nr.7176,116,131,12.9,success,
167176,WB146674,Kavalan Solist Port Cask Nr.O100513056A,104,124,19.2,success,
167184,WB109007,Jack Daniel's Single Barrel Barrel Strength Cask Nr.17 - 5605,114,126,10.5,success,
167190,WB101541,Kavalan Solist Vinho Barrique Cask Nr.W130111053A,94,132,40.4,success,
167191,WB239641,Arran 8 Years Old 2014 Private Cask Nr.2014/1465,117,123,5.1,success,
167192,WB131379,Springbank 8 Years Old 2011 Open Day 2019,110,127,15.5,success,
167202,WB116288,Suntory Pure Malt Whisky Suntory Yamazaki Distillery 80Th Anniversary,109,121,11.0,success,
167209,WB6410,Arran Madeira Finish,109,126,15.6,success,
167213,WB16168,Caol Ila 1999 Feis Ile 2010 Cask Nr.305646,118,129,9.3,success,
167219,WB12141,Glenfiddich Heritage Reserve Mary Queen Of Scots Ceramic Decanter,96,106,10.4,success,
167233,WB633,Laphroaig 27 Years Old 1980,116,106,-8.6,success,
167234,WB158464,Jack Daniel's Single Barrel Select Cask Nr.17 - 2179,111,111,0.0,success,
167247,WB493,Laphroaig 31 Years Old 1974 La Maison Du Whisky,114,112,-1.8,success,
167249,WB185875,Macallan Concept Number 3,91,106,16.5,success,
167261,WB72928,Hakushu Houga,88,105,19.3,success,
167270,WB139104,Glenallachie 13 Years Old 2005 Single Cask Cask Nr.901037,105,104,-1.0,success,
167272,WB13884,Macallan Masters Edition Fine Oak - Triple Cask Matured,123,114,-7.3,success,
167277,WB44099,Highland Park 10 Years Old Ambassador'S Choice,97,105,8.2,success,
167279,WB94628,Highland Park 10 Years Old Rebus30 30Th Anniversary Of John Rebus,117,104,-11.1,success,
167281,WB158154,Blantons Single Barrel Gold Edition Cask Nr.63,101,104,3.0,success,
167286,WB170934,Glenallachie 14 Years Old 2006 Single Cask Cask Nr.6591,113,111,-1.8,success,
167293,WB93195,Highland Park 14 Years Old Lurendrejer - Uhrskov Legacy Vol. 3 Cask Nr.1198,91,117,28.6,success,
167298,WB122982,Kavalan Sherry Oak Matured,99,100,1.0,success,
167301,WB17816,BenRiach 33 Years Old 1976 Single Cask Bottling - Batch 7 Cask Nr.8795,101,111,9.9,success,
167302,WB136589,Highland Park 14 Years Old Mjlner,89,115,29.2,success,
167303,WB96910,Bunnahabhain 1997 Feis Ile 2017,106,105,-0.9,success,
167307,WB166112,Glenallachie 2007 Single Cask Cask Nr.2863,111,107,-3.6,success,
167309,WB160639,Highland Park 135 Years Old Viking Soul Cask Nr.700067,117,123,5.1,success,
167315,WB28461,Yamazaki 50 Years Old 3Rd Release,115,120,4.3,success,
167321,WB174149,Glenallachie 12 Years Old 2008 Cask Nr.669,115,121,5.2,success,
167329,WB89172,Highland Park 34 Years Old 1973 Single Cask Nr.6369,126,116,-7.9,success,
167330,WB183236,Glenallachie 2009 Cuvee Cask Finish,116,113,-2.6,success,
167336,WB166592,Arran 25 Years Old,91,113,24.2,success,
167353,WB3524,Macallan 18 Years Old 1990 Sherry Oak,117,113,-3.4,success,
167357,WB230944,Bunnahabhain 1998 Feis Ile 2023,115,120,4.3,success,
167362,WB95827,Kavalan Solist Port Cask Nr.O090714062A,113,126,11.5,success,
167366,WB71984,Kavalan Solist Sherry Cask Nr.S100211011A,97,122,25.8,success,
167372,WB183951,Glenfarclas 185Th Anniversary,106,140,32.1,success,
167375,WB106406,Highland Park 14 Years Old 2003 Single Cask Series Nr.3824,113,134,18.6,success,
167376,WB90592,Kavalan Solist Sherry Cask Nr.S081219022,91,114,25.3,success,
167378,WB161421,Highland Park 16 Years Old 2003 Single Cask Series Nr.4921,137,123,-10.2,success,
167391,WB6726,Arran Champagne Grand Cru Cask Nr.20,87,125,43.7,success,
167410,WB74345,Kavalan Solist Sherry Cask Nr.S100211019A,115,113,-1.7,success,
167425,WB182870,Highland Park 12 Years Old 2007 Single Cask Series Nr.4638,85,123,44.7,success,
167432,WB135872,Arran Heavily Peated Rum Cask Finish Small Batch,80,118,47.5,success,
167446,WB44015,Glenrothes Ministers Reserve,92,111,20.7,success,
167461,WB182851,Highland Park 10 Years Old 2009 Single Cask Series Nr.3944,100,117,17.0,success,
167468,WB7056,Glenfarclas 41 Years Old 1965 Cask Nr.3861,101,125,23.8,success,
167475,WB204995,Kavalan 5 Years Old Solist Ex-Bourbon Cask Nr.B141231048A,100,125,25.0,success,
167481,WB32382,Glenfarclas 45 Years Old 1966 Cask Nr.4186,121,115,-5.0,success,
167486,WB22636,Glendronach 32 Years Old 1978 Single Cask - Batch 5 Nr.1067,102,113,10.8,success,
167498,WB6267,Glenfarclas 33 Years Old 1968 Cask Nr.1369,117,110,-6.0,success,
167501,WB72279,Glendronach 43 Years Old 1972 Single Cask - Batch 12 Nr.706,116,109,-6.0,success,
167503,WB1039,Glenfarclas 38 Years Old 1968 Cask Nr.1316,119,118,-0.8,success,
167505,WB18250,Highland Park 50 Years Old Sterling Silver Frame - Exclusively From Harrods,92,101,9.8,success,
167525,WB3142,Glenfarclas 1969 Cask Nr.3184,105,102,-2.9,success,
167526,WB103305,BenRiach 22 Years Old Dark Rum Wood Finish Series,100,109,9.0,success,
167535,WB5416,Glenfarclas 1971,82,100,22.0,success,
167541,WB63092,Glenfarclas 42 Years Old 1972 Cask Nr.3483,132,102,-22.7,success,
167542,WB814,Glenrothes 1971 Restricted Release,86,99,15.1,success,
167543,WB222840,Jack Daniel's Single Barrel Select Cask Nr.22 - 05573,80,99,23.8,success,
167552,WB44997,Glenfarclas 1973 Cask Nr.6056,125,106,-15.2,success,
167553,WB166530,Highland Park Cask Strength Robust & Intense Release No.1,90,108,20.0,success,
167554,WB232545,Highland Park Cask Strength Robust & Intense Release No.4,101,111,9.9,success,
167560,WB105955,Glenfarclas 1974 Cask Nr.4076,88,104,18.2,success,
167565,WB117020,Glenfarclas 1977 Cask Nr.7292,106,109,2.8,success,
167568,WB97096,Glenfarclas 1977 Cask Nr.8204,119,105,-11.8,success,
167570,WB106043,Glenfarclas 1977 Cask Nr.7260,118,108,-8.5,success,
167580,WB219438,Lagavulin 11 Years Old Offerman 3rd Edition Charred Oak,114,121,6.1,success,
167581,WB103303,Highland Park Quercus The Keystones Series - Part Three,110,119,8.2,success,
167582,WB117021,Glenfarclas 1978 Cask Nr.747,103,114,10.7,success,
167583,WB167042,Glenfarclas 1978 Cask Nr.589,98,116,18.4,success,
167587,WB232504,Bunnahabhain 15 Years Old 2008,103,112,8.7,success,
167591,WB167057,Blantons Single Barrel Gold Edition Cask Nr.908,116,123,6.0,success,
167597,WB80510,Glenfarclas 1979 Cask Nr.8795,101,105,4.0,success,
167598,WB117022,Glenfarclas 1979 Cask Nr.8796,107,109,1.9,success,
167599,WB106041,Glenfarclas 1979 Cask Nr.8797,113,106,-6.2,success,
167601,WB96868,Glenfarclas 1979 Cask Nr.8817,107,103,-3.7,success,
167602,WB1138,Glenfarclas 1980 Cask Nr.11051,108,110,1.9,success,
167606,WB205463,Kavalan Solist Vinho Barrique Cask Nr.W160114061A,100,100,0.0,success,
167608,WB86916,Glenfarclas 37 Years Old 1979 Cask Nr.8818,124,101,-18.5,success,
167610,WB117023,Glenfarclas 1980 Cask Nr.1413,97,104,7.2,success,
167614,WB741,Glenfarclas 23 Years Old 1980 Cask Nr.11064,96,106,10.4,success,
167615,WB68289,Lagavulin 1991 Feis Ile 2015,119,113,-5.0,success,
167617,WB4290,Glenfarclas 1980 Cask Nr.11048,123,117,-4.9,success,
167621,WB89237,Glenfarclas 1980 Cask Nr.1412,107,111,3.7,success,
167622,WB106040,Glenfarclas 1980 Cask Nr.1414,101,120,18.8,success,
167625,WB1761,Glenfarclas 1981,88,112,27.3,success,
167628,WB507,Lagavulin 12 Years Old Diageo Special Releases 2005,102,117,14.7,success,
167629,WB89383,Glenfarclas 1981 Cask Nr.1607,109,114,4.6,success,
167630,WB106039,Glenfarclas 1981 Cask Nr.1606,112,117,4.5,success,
167631,WB55356,Lagavulin 11 Years Old The Managers Dram,107,112,4.7,success,
167637,WB42487,Ben Nevis 15 Years Old 1996 Single Cask Nr.1652,116,119,2.6,success,
167640,WB107439,Highland Park Yesnaby The Keystones Series - Part Four,113,117,3.5,success,
167643,WB159352,Lagavulin 12 Years Old Diageo Special Releases 2020,125,88,-29.6,success,
167645,WB5986,Glenfarclas 23 Years Old 1981 Limited Rare Bottling Cask Nr.133,112,95,-15.2,success,
167650,WB178167,Kavalan Solist Vinho Barrique Cask Nr.W120727111A,113,97,-14.2,success,
167653,WB67575,Glenfarclas 1985 Cask Nr.2593,109,96,-11.9,success,
167654,WB117024,Glenfarclas 1985 Cask Nr.2601,94,94,0.0,success,
167658,WB97097,Glenfarclas 1986 Cask Nr.3447,114,109,-4.4,success,
167660,WB75750,Glenfarclas 1986 Cask Nr.4334,107,101,-5.6,success,
167666,WB117025,Glenfarclas 1986 Cask Nr.4775,110,107,-2.7,success,
167669,WB58219,Lagavulin 12 Years Old Diageo Special Releases 2014,107,116,8.4,success,
167670,WB140080,Lagavulin 12 Years Old Diageo Special Releases 2019,97,118,21.6,success,
